Railroad Code,Incident Number,Grade Crossing ID,Date,Time,State Name,Highway User,Temperature,Visibility,Weather Condition,Number of Locomotive Units,Number of Cars
ICG,71782,302900B,1980-01-21,05:12 PM,LOUISIANA,Auto,60,Dusk,Cloudy,1,11
ICG,71781,303208C,1980-01-18,11:50 PM,LOUISIANA,Auto,50,Dark,Clear,1,3
ICG,71780,306532C,1980-01-17,12:40 AM,ALABAMA,Auto,35,Dark,Rain,3,65
ICG,71779,302557J,1980-01-21,04:00 PM,LOUISIANA,Auto,40,Day,Rain,2,40
SCL,18008406,624271F,1980-01-14,06:45 AM,FLORIDA,Auto,60,Dark,Rain,2,24
SCL,18008405,624428J,1980-01-04,05:00 PM,FLORIDA,Auto,62,Day,Clear,2,15
SCL,18008403,622059H,1980-01-02,02:42 PM,FLORIDA,Truck-trailer,70,Day,Clear,2,8
SCL,18008402,624214S,1980-01-02,05:00 PM,FLORIDA,Auto,56,Day,Clear,2,1
SCL,18008401,622994M,1980-01-02,07:40 PM,FLORIDA,Truck,65,Dark,Clear,1,3
SCL,18007406,628512F,1980-01-29,12:41 AM,FLORIDA,Auto,64,Dark,Cloudy,1,0
SCL,18007405,622793W,1980-01-24,06:53 AM,FLORIDA,Truck,32,Dawn,Clear,4,53
MP,L80024,434537M,1980-01-02,06:25 PM,ARKANSAS,Auto,33,Dark,Rain,1,5
MP,D80211,434071W,1980-01-14,06:40 PM,OKLAHOMA,Truck,49,Dark,Cloudy,2,84
MP,D80183,432502E,1980-01-06,10:20 PM,TEXAS,Auto,57,Dark,Clear,2,96
MP,D80154,435994X,1980-01-07,03:20 PM,TEXAS,Truck-trailer,63,Day,Clear,1,11
MP,D80148,426746A,1980-01-05,05:10 PM,TEXAS,Truck,42,Day,Clear,2,0
MP,C801010,424753D,1980-01-10,02:40 PM,ILLINOIS,Truck-trailer,50,Day,Cloudy,2,19
MP,C80011,167536U,1980-01-22,03:45 AM,ILLINOIS,Auto,23,Dark,Sleet,2,111
MP,C80001,167524A,1980-01-03,03:04 PM,ILLINOIS,Truck,28,Day,Clear,3,17
MKT,XA9N,413309S,1980-01-11,05:20 PM,OKLAHOMA,Truck,41,Day,Cloudy,1,12
MKT,XA8S,415324B,1980-01-11,03:20 PM,TEXAS,Auto,55,Day,Clear,1,0
MKT,XA7S,859577L,1980-01-02,07:55 PM,TEXAS,Auto,60,Dark,Clear,1,0
MKT,XA5S,795369E,1980-01-07,07:30 AM,TEXAS,Auto,34,Day,Clear,3,83
MKT,XA4S,415976V,1980-01-06,03:15 AM,TEXAS,Truck,32,Dark,Fog,1,42
MKT,XA3N,413371C,1980-01-05,03:10 AM,OKLAHOMA,Auto,31,Dark,Cloudy,1,16
MKT,XA24S,416238H,1980-01-31,11:10 AM,TEXAS,Truck,34,Day,Cloudy,0,1
MKT,XA23S,415615R,1980-01-31,06:45 AM,TEXAS,Auto,34,Day,Cloudy,1,11
MKT,XA22S,416396H,1980-01-30,10:25 AM,TEXAS,Truck-trailer,42,Day,Rain,4,47
MKT,XA21S,415970E,1980-01-26,04:05 PM,TEXAS,Auto,60,Day,Cloudy,3,84
MKT,XA20S,416565T,1980-01-24,08:10 PM,TEXAS,Truck,50,Dark,Clear,1,111
MKT,XA2S,415543P,1980-01-04,12:29 AM,TEXAS,Auto,27,Dark,Clear,2,70
MKT,XA17S,416287E,1980-01-21,11:45 AM,TEXAS,Truck,45,Day,Cloudy,1,3
MKT,XA16S,859547U,1980-01-20,05:45 PM,TEXAS,Auto,65,Dusk,Rain,1,0
MKT,XA14N,413342S,1980-01-22,04:00 AM,OKLAHOMA,Auto,36,Dark,Cloudy,1,20
MKT,XA13S,416565T,1980-01-21,03:20 AM,TEXAS,Auto,65,Day,Rain,1,13
MKT,XA12S,414871D,1980-01-21,06:40 AM,TEXAS,Truck,50,Dark,Rain,1,20
MKT,XA11N,413507M,1980-01-19,04:55 PM,OKLAHOMA,Truck,35,Day,Rain,2,5
MKT,XA10S,859587S,1980-01-12,12:01 PM,TEXAS,Auto,70,Day,Clear,3,94
MKT,XA1S,414782L,1980-01-02,11:30 AM,TEXAS,Truck,58,Day,Clear,1,1
MILW,900571,396634R,1980-01-31,11:15 PM,WASHINGTON,Auto,40,Dark,Rain,1,26
SCL,18002403,631393C,1980-01-10,12:20 AM,NORTH CAROLINA,Auto,40,Dark,Clear,3,68
SCL,18002402,630927N,1980-01-16,06:10 PM,NORTH CAROLINA,Auto,50,Dark,Clear,1,19
SCL,18002401,623977A,1980-01-09,06:00 AM,NORTH CAROLINA,Auto,46,Dark,Fog,2,65
SCL,18002400,626122L,1980-01-03,11:10 PM,VIRGINIA,Auto,32,Dark,Clear,1,5
SCL,18001411,,1980-01-31,06:35 AM,VIRGINIA,Auto,25,Dawn,Snow,1,0
SCL,18001410,,1980-01-31,08:40 AM,NORTH CAROLINA,Truck-trailer,31,Day,Snow,1,5
SCL,18001409,642119U,1980-01-29,09:31 AM,NORTH CAROLINA,Truck-trailer,45,Day,Cloudy,1,11
SCL,18001408,629754E,1980-01-22,06:14 PM,NORTH CAROLINA,Auto,52,Dark,Rain,3,175
SCL,18001407,641628M,1980-01-14,11:30 PM,NORTH CAROLINA,Truck,46,Dark,Cloudy,1,0
SCL,18001406,623578N,1980-01-14,11:52 PM,VIRGINIA,Auto,45,Dark,Rain,2,1
SCL,18001405,641922K,1980-01-10,08:05 PM,NORTH CAROLINA,Pedestrian,40,Dark,Clear,2,45
SCL,18001404,623588U,1980-01-07,09:25 PM,VIRGINIA,Pedestrian,29,Dark,Rain,1,1
SCL,18001403,623681B,1980-01-06,10:45 PM,VIRGINIA,Auto,26,Dark,Clear,3,86
SCL,18001402,629040P,1980-01-03,12:30 PM,NORTH CAROLINA,Auto,51,Day,Clear,2,60
SCL,18001401,,1980-01-02,08:10 PM,NORTH CAROLINA,Pedestrian,38,Dark,Clear,1,0
SCL,18001400,641948M,1980-01-01,10:40 PM,NORTH CAROLINA,Auto,47,Dark,Rain,2,6
SB,121,841371G,1980-01-23,10:30 PM,NEW YORK,Truck-trailer,23,Dark,Cloudy,2,21
RT,280,840691D,1980-01-16,12:40 PM,OHIO,Auto,48,Day,Cloudy,1,6
RT,180,,1980-01-15,09:55 PM,OHIO,Truck-trailer,33,Dark,Clear,1,0
RI,SRH4,600286C,1980-01-28,06:15 AM,OKLAHOMA,Truck,25,Dark,Cloudy,3,88
RI,SRH3,602103N,1980-01-16,04:40 AM,TEXAS,Truck,30,Dark,Clear,3,78
RI,SRH1,595629T,1980-01-02,08:45 PM,OKLAHOMA,Auto,40,Dark,Cloudy,4,96
RI,MK80168,595924X,1980-01-31,05:40 PM,KANSAS,Truck,41,Dusk,Clear,1,5
RI,MK80121,596351V,1980-01-09,08:30 PM,MISSOURI,Auto,50,Dark,Clear,1,0
RI,MK80101,605561M,1980-01-03,06:30 AM,KANSAS,Auto,30,Dark,Fog,2,91
RI,ILAA80930,607215E,1980-01-31,08:35 PM,IOWA,Truck,10,Dark,Clear,1,0
RI,ILAA80929,607503Y,1980-01-29,11:37 AM,IOWA,Auto,8,Day,Clear,1,9
RI,ILAA80928,605908U,1980-01-24,05:54 PM,ILLINOIS,Truck-trailer,35,Dark,Cloudy,1,13
RI,ILAA80924,606775H,1980-01-08,07:30 AM,IOWA,Auto,8,Day,Clear,2,1
RI,ILAA80923,606977F,1980-01-01,06:45 PM,ILLINOIS,Auto,32,Dark,Clear,3,84
RI,DM340X04,876282N,1980-01-28,03:40 PM,MINNESOTA,Auto,5,Day,Clear,2,43
RI,DM340X03,608110U,1980-01-22,02:05 PM,IOWA,Bus,20,Day,Clear,1,0
RI,DM340X02,876270U,1980-01-18,07:25 PM,MINNESOTA,Auto,27,Dark,Fog,3,14
RI,DM340X01,875737N,1980-01-09,07:50 PM,IOWA,Auto,40,Dark,Clear,1,4
QAP,19,672480T,1980-01-09,06:53 AM,TEXAS,Auto,30,Dawn,Clear,1,1
PTRA,800114,869710R,1980-01-15,07:40 PM,TEXAS,Truck,60,Dark,Clear,1,0
PLE,1005,510448D,1980-01-13,10:00 AM,PENNSYLVANIA,Auto,50,Day,Clear,2,15
NWP,50700,499046U,1980-01-18,08:35 AM,CALIFORNIA,Auto,60,Day,Clear,0,1
NW,D31062,468425J,1980-01-23,06:35 PM,VIRGINIA,Auto,30,Dark,Clear,1,7
NW,D30969,482059U,1980-01-26,04:35 PM,VIRGINIA,Auto,40,Day,Clear,3,99
NW,D30968,482415M,1980-01-30,03:35 PM,WEST VIRGINIA,Auto,26,Day,Clear,3,78
NW,D30966,472052U,1980-01-31,06:30 AM,OHIO,Auto,15,Dawn,Clear,3,41
NW,D30959,474463G,1980-01-30,09:00 AM,OHIO,Truck,12,Day,Clear,1,3
NW,D30958,467359V,1980-01-31,02:15 PM,VIRGINIA,Auto,30,Day,Cloudy,5,28
NW,D30956,481542K,1980-01-29,03:20 PM,OHIO,Auto,45,Day,Clear,3,104
NW,D30948,468413P,1980-01-30,02:10 PM,VIRGINIA,Truck,30,Day,Snow,2,0
NW,D30947,474749A,1980-01-28,04:00 PM,INDIANA,Auto,17,Day,Clear,0,1
NW,D30946,524882U,1980-01-26,02:00 PM,OHIO,Auto,28,Day,Clear,4,100
NW,D30942,525084A,1980-01-25,10:15 PM,OHIO,Auto,30,Dark,Clear,3,201
NW,D30940,467547K,1980-01-29,09:10 AM,VIRGINIA,Truck,38,Day,Cloudy,1,17
NW,D30930,478706V,1980-01-23,07:05 PM,INDIANA,Truck,20,Dark,Clear,4,73
NW,D30929,467358N,1980-01-08,12:20 PM,VIRGINIA,Auto,40,Day,Clear,1,0
NW,D30928,527898B,1980-01-24,03:10 PM,INDIANA,Auto,33,Day,Snow,2,89
NW,D30923,468106R,1980-01-23,07:50 PM,VIRGINIA,Truck,20,Dark,Clear,3,1
NW,D30919,477425H,1980-01-23,07:15 PM,MICHIGAN,Auto,11,Dark,Clear,1,6
NW,D30918,,1980-01-21,09:10 AM,ILLINOIS,Truck,30,Day,Cloudy,1,0
NW,D30905,481341U,1980-01-22,06:30 PM,OHIO,Auto,36,Dark,Cloudy,4,174
NW,D30900,467994L,1980-01-23,11:30 AM,VIRGINIA,Auto,40,Day,Cloudy,3,84
LN,18017090,340953C,1980-01-31,07:10 PM,TENNESSEE,Truck-trailer,20,Dark,Clear,1,11
LN,18008405,340439J,1980-01-06,05:58 PM,GEORGIA,Auto,52,Day,Clear,2,39
LN,18008404,340723B,1980-01-30,03:00 PM,GEORGIA,Truck,38,Day,Rain,3,88
LN,18008403,340545S,1980-01-23,07:00 PM,GEORGIA,Auto,40,Dark,Clear,1,12
LN,18008402,340370R,1980-01-11,02:10 AM,GEORGIA,Other,45,Dark,Cloudy,3,80
LN,18008401,340415V,1980-01-02,10:00 AM,GEORGIA,Auto,40,Day,Clear,3,22
SOU,GC0680004,724912L,1980-01-04,07:45 PM,INDIANA,Auto,32,Dark,Clear,2,1
SOU,GC0680003,724763M,1980-01-11,05:47 PM,ILLINOIS,Auto,35,Dark,Cloudy,4,71
SOU,GC0680002,724635E,1980-01-05,08:45 AM,ILLINOIS,Auto,33,Day,Snow,1,19
SOU,GC0680001,724592N,1980-01-01,01:00 AM,ILLINOIS,Auto,38,Dark,Clear,4,106
SOU,GC0580003,729279D,1980-01-04,11:40 AM,GEORGIA,Truck,48,Day,Rain,2,7
SOU,GC0480008,719128L,1980-01-25,07:10 PM,GEORGIA,Truck-trailer,50,Dark,Cloudy,2,98
SOU,GC0480007,719177H,1980-01-23,07:25 PM,GEORGIA,Truck,40,Day,Clear,1,0
NW,D30897,803091C,1980-01-21,10:05 AM,ILLINOIS,Truck-trailer,28,Day,Cloudy,2,83
NW,D30888,525102V,1980-01-20,12:50 PM,OHIO,Auto,35,Day,Clear,3,67
NW,D30885,479615T,1980-01-19,08:40 PM,ILLINOIS,Auto,38,Dark,Rain,3,82
NW,D30883,483508K,1980-01-17,08:00 PM,MISSOURI,Auto,43,Dark,Cloudy,3,125
NW,D30882,483690L,1980-01-18,03:00 PM,MISSOURI,Auto,45,Day,Fog,0,1
NW,D30875,473410E,1980-01-15,07:15 AM,OHIO,Auto,40,Day,Cloudy,1,31
NW,D30873,471886W,1980-01-14,03:10 PM,PENNSYLVANIA,Auto,40,Day,Cloudy,1,0
NW,D30868,468280A,1980-01-15,12:05 AM,VIRGINIA,Auto,35,Dark,Clear,5,96
NW,D30866,474744R,1980-01-11,06:30 PM,INDIANA,Auto,20,Dark,Clear,4,99
NW,D30865,469818V,1980-01-13,12:01 AM,VIRGINIA,Auto,35,Dark,Clear,5,56
NW,D30864,467700Y,1980-01-14,12:20 PM,VIRGINIA,Auto,48,Day,Rain,1,14
NW,D30862,476697S,1980-01-12,12:35 AM,INDIANA,Auto,15,Dark,Clear,1,7
NW,D30852,472428L,1980-01-09,08:40 PM,OHIO,Truck,19,Dark,Clear,2,46
NW,D30848,472393M,1980-01-09,03:10 PM,OHIO,Truck-trailer,30,Day,Clear,3,1
NW,D30847,224568G,1980-01-09,02:40 PM,VIRGINIA,Bus,35,Day,Cloudy,3,119
NW,D30844,468273P,1980-01-08,08:00 PM,VIRGINIA,Auto,38,Dark,Cloudy,4,69
NW,D30841,475762S,1980-01-07,12:00 PM,INDIANA,Truck,18,Day,Rain,1,15
NW,D30832,471750J,1980-01-04,01:30 PM,NEW YORK,Auto,28,Day,Clear,3,117
NW,D30829,481761Y,1980-01-03,12:45 PM,OHIO,Auto,30,Day,Cloudy,2,4
NW,B11006,474543A,1980-01-29,09:22 PM,OHIO,Truck,15,Dark,Clear,2,13
NW,B11005,472201T,1980-01-29,10:00 PM,OHIO,Auto,12,Dark,Snow,3,78
NW,B11000,475989K,1980-01-26,01:20 PM,OHIO,Auto,23,Day,Clear,2,5
NW,B10999,472190H,1980-01-26,06:05 AM,OHIO,Pedestrian,15,Dawn,Cloudy,4,87
NW,B10996,879160U,1980-01-26,04:55 PM,INDIANA,Auto,30,Day,Clear,1,2
NW,B10993,478787X,1980-01-25,11:40 AM,ILLINOIS,Truck,28,Day,Clear,2,34
NW,B10982,479338L,1980-01-19,04:35 AM,ILLINOIS,Auto,35,Dark,Fog,4,93
NW,B10981,473858A,1980-01-18,10:40 PM,OHIO,Auto,36,Dark,Clear,3,64
NW,B10978,472692U,1980-01-17,07:25 PM,OHIO,Auto,45,Dark,Clear,2,3
NW,B10977,473905F,1980-01-08,02:29 AM,OHIO,Auto,14,Dark,Clear,1,7
NW,B10975,471767M,1980-01-15,11:05 AM,NEW YORK,Auto,37,Day,Clear,6,118
NW,B10974,478029V,1980-01-13,09:50 PM,INDIANA,Auto,35,Dark,Rain,2,122
NW,B10969,468878B,1980-01-11,07:50 PM,VIRGINIA,Auto,45,Dark,Rain,3,1
NW,B10968,472018M,1980-01-14,08:00 AM,OHIO,Auto,38,Day,Clear,6,115
NW,B10965,478987G,1980-01-11,03:20 PM,ILLINOIS,Auto,28,Day,Clear,2,34
NW,B10963,471561M,1980-01-11,02:40 PM,WEST VIRGINIA,Truck,45,Day,Rain,3,76
SOO,EB36,692326A,1980-01-17,10:50 PM,WISCONSIN,Auto,34,Dark,Cloudy,3,94
SOO,EB3,696744E,1980-01-03,01:55 PM,MICHIGAN,Auto,30,Day,Clear,3,14
SOO,EB24,386645B,1980-01-12,11:53 AM,WISCONSIN,Auto,20,Day,Clear,1,3
SOO,EB20,692245A,1980-01-10,10:15 AM,WISCONSIN,Auto,31,Day,Cloudy,3,86
SOO,EB19,690269G,1980-01-08,03:00 PM,WISCONSIN,Auto,0,Day,Clear,1,0
SOO,EB16,689649S,1980-01-08,07:35 PM,ILLINOIS,Auto,5,Dark,Clear,2,75
SOO,EB15,692218D,1980-01-07,03:09 PM,WISCONSIN,Auto,12,Day,Clear,1,114
SOO,CB49,691078A,1980-01-29,11:15 PM,WISCONSIN,Auto,-5,Dark,Clear,2,26
SOO,CB47,689113L,1980-01-26,09:45 AM,MINNESOTA,Auto,-6,Dark,Clear,2,89
SOO,CB38,695682F,1980-01-25,10:10 AM,MINNESOTA,Truck,-12,Day,Clear,1,27
SOO,CB37,691425U,1980-01-22,12:35 PM,MINNESOTA,Auto,30,Day,Clear,4,110
SOO,CB36,691417C,1980-01-20,05:50 AM,MINNESOTA,Auto,12,Dark,Cloudy,3,96
SOO,CB2,689150N,1980-01-02,08:35 PM,MINNESOTA,Truck,15,Dark,Clear,3,128
SOO,CB19,691425U,1980-01-14,01:00 PM,MINNESOTA,Auto,32,Day,Cloudy,4,100
SOO,CB16,691075E,1980-01-08,07:30 AM,WISCONSIN,Truck,-10,Day,Clear,2,27
SOO,CB15,695857G,1980-01-08,03:05 PM,MINNESOTA,Auto,-17,Day,Clear,1,30
SOO,CB1,689213R,1980-01-02,11:55 AM,MINNESOTA,Auto,20,Day,Clear,2,104
SLSF,G9A2,,1980-01-19,06:30 AM,KANSAS,Auto,37,Dark,Rain,1,9
SLSF,G7A803,664083A,1980-01-11,02:10 PM,ARKANSAS,Auto,50,Day,Clear,1,2
SLSF,G6A7,667336R,1980-01-27,03:55 AM,MISSISSIPPI,Truck,40,Dark,Cloudy,3,100
SLSF,G6A4,663343M,1980-01-25,05:20 PM,FLORIDA,Auto,55,Dark,Rain,1,6
SLSF,G6A2,664921T,1980-01-17,07:30 PM,MISSISSIPPI,Auto,55,Dark,Rain,1,18
SLSF,G5A1,667705K,1980-01-08,11:15 AM,MISSOURI,Auto,38,Day,Cloudy,1,2
SLSF,G4A9,673832A,1980-01-17,08:45 PM,OKLAHOMA,Truck,53,Dark,Clear,2,98
SLSF,G4A8,671032G,1980-01-16,10:07 PM,OKLAHOMA,Other,40,Dark,Clear,1,0
SLSF,G4A7,668463V,1980-01-14,03:05 PM,OKLAHOMA,School bus,60,Day,Clear,1,1
SLSF,G4A6,669688D,1980-01-14,10:00 PM,OKLAHOMA,Auto,55,Dark,Clear,2,5
SLSF,G4A20,669058J,1980-01-29,01:50 AM,OKLAHOMA,Auto,28,Dark,Sleet,1,1
SLSF,G4A16,671249U,1980-01-29,04:55 PM,OKLAHOMA,Truck,18,Day,Sleet,2,12
SLSF,G4A13,673836C,1980-01-22,07:50 PM,OKLAHOMA,Truck,31,Dark,Clear,1,20
SLSF,G4A10,668548X,1980-01-18,03:20 PM,OKLAHOMA,Truck,55,Day,Clear,2,79
SLSF,G3A5,676640T,1980-01-12,04:05 PM,OKLAHOMA,Truck,50,Day,Clear,1,4
SLSF,G3A26,672907T,1980-01-07,01:25 PM,TEXAS,Auto,45,Day,Clear,1,0
SLSF,G3A21,672185N,1980-01-31,11:50 AM,TEXAS,Auto,29,Day,Cloudy,1,26
SLSF,G3A19,059834Y,1980-01-26,01:00 PM,TEXAS,Truck,46,Day,Cloudy,3,43
SLSF,G3A18,671996J,1980-01-25,12:15 AM,OKLAHOMA,Auto,50,Dark,Clear,1,8
SLSF,G3A15,671905B,1980-01-24,02:00 PM,OKLAHOMA,Truck,55,Day,Clear,1,16
SLSF,G3A12,676673F,1980-01-21,11:30 PM,OKLAHOMA,Truck,42,Dark,Cloudy,1,0
SLSF,G3A11,676673F,1980-01-21,02:55 PM,OKLAHOMA,Truck-trailer,50,Day,Rain,1,9
SLSF,G26A11,664116K,1980-01-03,04:30 PM,MISSOURI,Truck,30,Day,Clear,1,1
SLSF,G11A84,663627S,1980-01-12,06:05 AM,ALABAMA,Auto,32,Dawn,Cloudy,1,10
SLSF,G10A5,663461P,1980-01-24,06:00 AM,TENNESSEE,Truck-trailer,35,Dawn,Clear,1,6
SLSF,G1A4,667144Y,1980-01-15,08:20 AM,ARKANSAS,Truck-trailer,45,Day,Cloudy,1,3
SLSF,G1A12,669438R,1980-01-30,02:05 PM,MISSOURI,Auto,20,Day,Cloudy,1,34
SLSF,G1A11,670135D,1980-01-22,04:35 PM,KANSAS,Auto,32,Day,Clear,1,0
SI,0180SI001,662610K,1980-01-11,12:35 PM,IDAHO,Auto,31,Day,Cloudy,1,4
SCL,18008412,624980L,1980-01-31,04:07 PM,FLORIDA,Auto,65,Day,Cloudy,2,13
SCL,18008410,624127N,1980-01-29,02:50 PM,FLORIDA,Truck-trailer,68,Day,Clear,2,52
SCL,18008409,622960T,1980-01-25,02:45 PM,FLORIDA,Truck-trailer,65,Day,Clear,1,8
SCL,18008408,622428C,1980-01-25,02:43 PM,FLORIDA,Auto,70,Day,Cloudy,1,4
SCL,18008407,621859R,1980-01-14,03:05 PM,FLORIDA,Motorcycle,70,Day,Cloudy,1,18
MP,K80057,430032S,1980-01-17,12:33 AM,KANSAS,Truck,28,Dark,Clear,3,0
MP,K80031,438964R,1980-01-05,10:58 AM,KANSAS,Truck,20,Day,Clear,1,28
MP,K80021,429008U,1980-01-03,06:10 PM,KANSAS,Auto,30,Dark,Clear,1,1
MP,D80246,434071W,1980-01-30,06:40 AM,OKLAHOMA,Auto,21,Dark,Cloudy,2,11
MP,D80233,415968D,1980-01-09,04:35 AM,TEXAS,Truck,40,Dark,Clear,2,109
UP,0180ID201,812398M,1980-01-04,07:30 PM,IDAHO,Truck,26,Dark,Cloudy,1,5
UP,0180ID062,811540K,1980-01-29,02:30 PM,IDAHO,Auto,15,Day,Snow,5,75
UP,0180ID057,813172E,1980-01-25,04:30 PM,IDAHO,Truck,20,Dusk,Cloudy,2,12
UP,0180ID050,818284V,1980-01-23,08:35 PM,OREGON,Auto,28,Dark,Cloudy,2,50
UP,0180ID043,819081U,1980-01-21,11:30 PM,IDAHO,Truck,18,Dark,Cloudy,2,50
UP,0180ID042,811590N,1980-01-21,10:30 PM,IDAHO,Auto,15,Dark,Cloudy,1,0
UP,0180ID038,811938C,1980-01-18,05:00 PM,IDAHO,Auto,22,Day,Cloudy,1,14
UP,0180ID037,807291A,1980-01-19,08:40 AM,WYOMING,Truck,20,Dawn,Clear,5,93
UP,0180CA201,,1980-01-11,11:45 AM,CALIFORNIA,Other,61,Day,Cloudy,2,2
TN,HGC1,840752S,1980-01-17,09:55 AM,TEXAS,Truck-trailer,50,Day,Clear,2,9
TAG,GC0980003,726523M,1980-01-17,04:10 AM,TENNESSEE,Auto,45,Dark,Rain,2,14
SSW,K1250,789719F,1980-01-15,10:25 PM,ARKANSAS,Auto,55,Dark,Clear,5,66
SSW,K1180,789045N,1980-01-04,04:10 PM,ARKANSAS,Truck,36,Day,Cloudy,2,15
SSW,K1120,787684A,1980-01-31,10:40 PM,ARKANSAS,Auto,20,Dark,Clear,3,70
SSW,K1020,789087A,1980-01-29,12:03 PM,MISSOURI,Truck,32,Day,Clear,3,98
SSW,K0870,787757H,1980-01-19,09:44 PM,ARKANSAS,Auto,49,Dark,Cloudy,5,109
SSW,K0860,789437P,1980-01-30,06:00 AM,TEXAS,Truck-trailer,35,Dark,Cloudy,2,32
SCL,18007404,625048F,1980-01-12,12:03 AM,FLORIDA,Auto,65,Dark,Cloudy,3,40
SCL,18007403,622579S,1980-01-12,12:52 PM,FLORIDA,Auto,65,Day,Rain,3,84
SCL,18007402,627695X,1980-01-12,02:15 AM,FLORIDA,Auto,65,Dark,Clear,1,38
SCL,18007401,628334W,1980-01-05,02:10 PM,FLORIDA,Auto,60,Day,Clear,2,11
SCL,18007400,627175N,1980-01-04,02:45 PM,FLORIDA,Truck,48,Day,Cloudy,1,0
SCL,18006407,637786F,1980-01-22,08:20 AM,GEORGIA,Auto,60,Day,Clear,3,80
SCL,18006406,636684J,1980-01-24,08:39 AM,ALABAMA,Auto,36,Day,Clear,1,0
SCL,18006405,637386M,1980-01-20,12:24 AM,GEORGIA,Auto,40,Dark,Clear,2,17
SCL,18006404,636903V,1980-01-16,06:55 PM,GEORGIA,Auto,65,Dusk,Clear,1,13
SCL,18006403,622466L,1980-01-13,03:00 PM,FLORIDA,Auto,50,Day,Cloudy,2,83
SCL,18006402,636998F,1980-01-12,04:50 PM,GEORGIA,Other,68,Day,Cloudy,3,19
SCL,18006401,637347W,1980-01-12,10:05 AM,GEORGIA,Truck,60,Day,Clear,1,0
SCL,18006400,637909P,1980-01-11,12:50 PM,ALABAMA,Truck-trailer,65,Day,Cloudy,5,87
SCL,18005408,634304T,1980-01-30,07:00 AM,SOUTH CAROLINA,Auto,35,Day,Clear,3,46
SCL,18005407,635088F,1980-01-29,05:30 PM,GEORGIA,Truck,55,Day,Cloudy,3,62
SCL,18005406,634256F,1980-01-26,11:20 PM,SOUTH CAROLINA,Auto,45,Dark,Rain,2,16
SCL,18005405,635347P,1980-01-22,10:15 PM,GEORGIA,Auto,60,Dark,Rain,3,34
SCL,18005404,634227V,1980-01-22,03:05 PM,SOUTH CAROLINA,Auto,50,Day,Rain,1,3
SCL,18005403,634860X,1980-01-16,07:30 PM,SOUTH CAROLINA,Truck,50,Dark,Clear,2,10
SCL,18005402,634572D,1980-01-14,03:06 PM,SOUTH CAROLINA,Truck,40,Day,Cloudy,1,40
SCL,18005401,634702X,1980-01-07,05:45 AM,SOUTH CAROLINA,Truck,27,Dark,Clear,4,127
SCL,18004404,638879D,1980-01-18,08:40 PM,NORTH CAROLINA,Auto,40,Dark,Fog,4,102
SCL,18004403,639579T,1980-01-16,02:45 PM,ALABAMA,Auto,55,Day,Cloudy,1,8
SCL,18004402,638897B,1980-01-12,01:20 AM,NORTH CAROLINA,Auto,40,Dark,Cloudy,3,41
SCL,18004401,,1980-01-10,12:00 PM,GEORGIA,Auto,50,Day,Cloudy,1,0
SCL,18004400,638895M,1980-01-03,10:00 AM,NORTH CAROLINA,Auto,50,Day,Clear,3,5
SCL,18003404,632177M,1980-01-25,07:20 PM,SOUTH CAROLINA,Auto,50,Dark,Cloudy,1,4
SCL,18003402,633239L,1980-01-16,12:05 PM,SOUTH CAROLINA,Truck,60,Day,Clear,1,10
SCL,18003401,632120L,1980-01-14,03:10 PM,SOUTH CAROLINA,Auto,40,Day,Cloudy,2,15
SCL,18003400,633553V,1980-01-10,07:56 PM,SOUTH CAROLINA,Auto,40,Dark,Rain,1,8
SCL,18002406,630427R,1980-01-29,03:13 PM,NORTH CAROLINA,Auto,45,Day,Cloudy,2,55
SCL,18002405,631687M,1980-01-23,01:35 PM,NORTH CAROLINA,Auto,34,Day,Clear,1,3
SCL,18002404,630929C,1980-01-22,10:25 AM,NORTH CAROLINA,Auto,45,Day,Cloudy,4,89
SP,U0550,746516G,1980-01-20,01:25 PM,TEXAS,Auto,70,Day,Cloudy,1,33
SP,U0540,742980K,1980-01-30,06:15 PM,TEXAS,Truck,55,Dusk,Cloudy,2,34
SP,U0530,758492E,1980-01-22,06:45 PM,TEXAS,Auto,55,Dark,Clear,2,0
SP,S0940,741489V,1980-01-29,03:30 PM,ARIZONA,Auto,73,Day,Cloudy,2,18
SP,S0500,741284C,1980-01-19,11:10 PM,NEW MEXICO,Auto,48,Dark,Cloudy,4,103
SP,F2970,762581D,1980-01-21,11:30 AM,TEXAS,Truck,40,Day,Rain,1,5
SP,F1340,757865X,1980-01-26,01:30 AM,LOUISIANA,Auto,50,Dark,Rain,1,11
SP,F1310,744283F,1980-01-10,12:40 PM,LOUISIANA,Auto,70,Day,Clear,1,2
SP,F1300,767958U,1980-01-26,12:30 PM,LOUISIANA,Auto,60,Day,Cloudy,1,5
SP,F0360,329553K,1980-01-21,08:50 PM,TEXAS,Auto,60,Dark,Rain,1,34
SP,F0330,767927V,1980-01-17,09:20 AM,LOUISIANA,Auto,70,Day,Cloudy,2,98
SP,A7200,761152W,1980-01-28,06:55 PM,CALIFORNIA,Auto,50,Dark,Rain,1,2
SP,A2630,747836K,1980-01-22,09:20 AM,CALIFORNIA,Truck,72,Day,Clear,1,3
SP,A2460,760493L,1980-01-23,08:35 PM,CALIFORNIA,Auto,65,Dark,Clear,1,0
SP,A2320,747448L,1980-01-24,05:45 PM,CALIFORNIA,Auto,56,Dark,Cloudy,1,4
