Railroad Code,Incident Number,Grade Crossing ID,Date,Time,State Name,Highway User,Temperature,Visibility,Weather Condition,Number of Locomotive Units,Number of Cars
SNJX,51320101,501709C,2010-05-13,10:41 AM,NEW JERSEY,Auto,63,Day,Clear,1,1
ATK,118198,013722U,2010-12-19,01:36 PM,NEW MEXICO,Auto,46,Day,Cloudy,2,9
BNSF,SW1010200,024859U,2010-10-13,04:45 PM,NEW MEXICO,Auto,72,Day,Clear,2,82
UP,0610EP001,741282N,2010-06-05,04:07 PM,NEW MEXICO,Auto,80,Day,Clear,3,122
BNSF,SW0710203,019750T,2010-07-27,07:31 PM,NEW MEXICO,Van,89,Dusk,Cloudy,4,101
SW,201003,020104L,2010-06-10,09:00 AM,NEW MEXICO,Truck,95,Day,Clear,2,6
BNSF,SW0410200,024951U,2010-04-15,10:45 PM,NEW MEXICO,Pedestrian,62,Dark,Clear,4,71
NMRX,21110,019446P,2010-02-11,01:24 PM,NEW MEXICO,Pick-up truck,41,Day,Clear,1,3
ATK,115910,013629M,2010-06-01,11:48 AM,NEW MEXICO,Pick-up truck,75,Day,Clear,2,10
UP,0610UT011,440619H,2010-06-22,11:26 AM,NEVADA,Truck-trailer,77,Day,Clear,2,53
CSX,74896,512551X,2010-04-13,05:15 PM,NEW YORK,Motorcycle,60,Day,Clear,2,82
LI,GR20100401,338155E,2010-04-28,07:15 AM,NEW YORK,Pedestrian,65,Day,Cloudy,1,11
NJTR,201004252,263466U,2010-04-24,06:08 PM,NEW YORK,Auto,50,Day,Cloudy,1,4
CSX,77411,514223M,2010-06-30,10:02 PM,NEW YORK,Auto,64,Dark,Clear,3,0
CSX,77226,508705Y,2010-06-25,05:22 AM,NEW YORK,Auto,66,Dawn,Clear,3,17
CSX,77855,512661H,2010-07-14,04:20 PM,NEW YORK,Truck-trailer,79,Day,Clear,5,97
FGLK,172010,521024C,2010-01-07,03:46 PM,NEW YORK,Truck,27,Day,Cloudy,3,69
CSX,80169,507060N,2010-09-16,08:32 AM,NEW YORK,Truck-trailer,68,Day,Clear,2,75
NS,40282,263984P,2010-10-02,03:05 AM,NEW YORK,Auto,47,Dark,Cloudy,3,45
MNJ,110,841086H,2010-09-15,12:24 PM,NEW YORK,Auto,75,Day,Clear,1,5
CSX,71958,514418A,2010-01-10,07:20 PM,NEW YORK,Van,21,Dusk,Clear,2,115
NYOG,917,871266M,2010-07-27,08:40 AM,NEW YORK,Auto,75,Day,Clear,1,1
MNCW,2010072524,526300U,2010-07-25,06:56 PM,NEW YORK,Auto,83,Dusk,Clear,1,7
NS,39539,264511P,2010-06-30,12:35 PM,NEW YORK,Truck-trailer,71,Day,Clear,2,62
NYSW,100812CNY1,263732N,2010-08-12,03:23 AM,NEW YORK,Auto,65,Dark,Cloudy,5,100
CSX,72766,514414X,2010-01-28,06:21 AM,NEW YORK,Auto,12,Dawn,Snow,4,86
NYA,30610,338161H,2010-03-06,12:18 AM,NEW YORK,Auto,40,Dark,Clear,2,12
DH,218566,250066N,2010-02-26,04:03 AM,NEW YORK,Auto,26,Dark,Snow,3,71
LI,GR20100301,338172V,2010-03-02,07:42 PM,NEW YORK,Auto,45,Dark,Clear,1,5
DH,218471,249869Y,2010-02-21,01:30 PM,NEW YORK,Pick-up truck,31,Day,Clear,2,14
CSX,82530,520030C,2010-11-28,05:10 AM,NEW YORK,Auto,32,Dark,Snow,2,107
NYLE,20101,265317A,2010-03-25,02:40 PM,NEW YORK,Pick-up truck,42,Day,Rain,1,2
CSX,73716,519220J,2010-03-05,12:25 PM,NEW YORK,Van,40,Day,Clear,2,3
CSX,73174,519449R,2010-02-16,08:20 PM,NEW YORK,Auto,26,Dark,Clear,3,36
LI,GR20101201,338013N,2010-12-15,03:35 PM,NEW YORK,Truck-trailer,33,Day,Clear,1,2
CSX,71632,514574L,2010-01-03,08:50 PM,NEW YORK,Auto,12,Dusk,Snow,2,62
LI,GR20100801,338154X,2010-08-23,09:07 PM,NEW YORK,Pedestrian,70,Dark,Clear,1,5
CSX,79598,545074Y,2010-08-30,02:45 PM,NEW YORK,Truck,92,Day,Clear,3,57
CSX,78375,514414X,2010-07-28,09:10 PM,NEW YORK,Auto,81,Dark,Clear,2,95
CSX,79188,512557N,2010-08-20,01:30 AM,NEW YORK,Auto,65,Dark,Cloudy,3,7
ATK,115951,249030J,2010-06-05,02:33 PM,NEW YORK,Other motor vehicle,80,Day,Clear,1,6
CSX,72786,513023A,2010-02-04,09:33 AM,NEW YORK,Auto,25,Day,Clear,1,0
FGLK,121610,527270H,2010-12-16,08:38 AM,NEW YORK,Truck,23,Day,Cloudy,1,3
NS,40844,473874J,2010-12-18,12:25 PM,OHIO,Auto,21,Day,Clear,2,90
NS,40846,524356G,2010-12-19,08:25 AM,OHIO,Auto,15,Day,Clear,3,25
NS,38160,472093Y,2010-01-21,09:10 AM,OHIO,Auto,42,Day,Clear,2,94
NS,39962,503166V,2010-08-26,09:50 PM,OHIO,Auto,72,Dark,Clear,2,106
NS,40725,475218G,2010-12-07,02:00 PM,OHIO,Auto,26,Day,Clear,1,1
CSX,72057,152425H,2010-01-16,02:35 AM,OHIO,Other motor vehicle,30,Dark,Fog,2,68
CSX,79331,142325B,2010-08-22,02:00 AM,OHIO,Auto,80,Dark,Clear,2,17
NS,40275,524678V,2010-10-06,03:30 PM,OHIO,Auto,70,Dark,Clear,2,20
NS,38539,481384M,2010-02-21,11:27 AM,OHIO,Auto,42,Day,Cloudy,2,22
NS,101178,503013S,2010-10-30,08:55 PM,OHIO,Auto,56,Dark,Cloudy,3,16
CSX,72231,538778R,2010-01-17,08:29 PM,OHIO,Auto,34,Dark,Fog,2,66
CSX,73263,538786H,2010-02-18,01:49 PM,OHIO,Other motor vehicle,36,Day,Cloudy,3,22
NS,38723,509470U,2010-03-11,11:15 PM,OHIO,Auto,48,Dark,Rain,1,16
NS,38738,477473X,2010-03-09,08:45 AM,OHIO,Truck-trailer,40,Day,Fog,2,38
NS,38921,473463D,2010-04-06,04:50 PM,OHIO,Truck-trailer,80,Day,Clear,2,29
CSX,73770,513768N,2010-03-01,08:22 PM,OHIO,Auto,20,Dark,Snow,2,116
CSX,73806,513683L,2010-03-05,06:30 AM,OHIO,Auto,25,Dawn,Clear,1,4
NS,P121024360,476831B,2010-12-23,07:50 PM,OHIO,Auto,65,Dark,Clear,1,4
CSX,79978,513328X,2010-09-13,09:40 AM,OHIO,Auto,72,Day,Clear,2,106
AA,AA31310,258243T,2010-03-13,02:55 AM,OHIO,Auto,40,Dark,Rain,1,2
IORY,IX100139,258626V,2010-03-08,01:45 PM,OHIO,Auto,80,Day,Clear,1,6
IORY,IX100128,153766E,2010-02-26,10:40 PM,OHIO,Pick-up truck,22,Dark,Snow,2,0
NS,39054,867093T,2010-04-25,02:50 AM,OHIO,Other motor vehicle,56,Dark,Rain,2,74
IORY,IX00007,527724E,2010-01-07,02:35 PM,OHIO,Auto,28,Day,Snow,1,0
IORY,IX00013,151917K,2010-01-11,09:05 AM,OHIO,Pick-up truck,18,Day,Cloudy,1,0
NS,38555,502714C,2010-02-16,11:40 AM,OHIO,Van,25,Day,Snow,2,20
NS,38621,502895J,2010-02-28,09:12 PM,OHIO,Auto,30,Dark,Clear,2,74
ATK,117227,509563N,2010-09-25,08:03 AM,OHIO,Auto,55,Day,Clear,2,13
NS,40587,524190E,2010-11-20,02:30 AM,OHIO,Auto,38,Dark,Clear,3,101
NS,38517,525205V,2010-02-15,11:14 AM,OHIO,Van,23,Day,Clear,3,38
CSX,83060,155701T,2010-12-14,09:20 AM,OHIO,Auto,15,Day,Cloudy,2,113
CSX,83117,142154C,2010-12-12,01:10 PM,OHIO,Truck-trailer,10,Day,Snow,2,28
IORY,IX100438,525227V,2010-08-10,04:45 PM,OHIO,Auto,0,Day,Clear,1,5
NS,40186,509517M,2010-09-26,04:05 AM,OHIO,Auto,48,Dark,Cloudy,2,24
NS,39360,481445B,2010-06-09,04:20 AM,OHIO,Auto,72,Dark,Rain,2,23
NS,39561,472404X,2010-07-07,08:20 AM,OHIO,Pick-up truck,84,Day,Clear,2,63
IORY,IX100479,258661J,2010-09-07,08:56 AM,OHIO,Truck,70,Day,Clear,1,24
IORY,IX100330,525264X,2010-06-15,10:11 PM,OHIO,Auto,75,Dark,Clear,1,0
CCRL,1042710,262425L,2010-04-27,09:20 PM,OHIO,Auto,45,Dark,Clear,1,2
CSX,77636,928702M,2010-07-08,12:02 AM,OHIO,Van,85,Dark,Clear,2,0
CSX,76567,518347U,2010-06-05,02:43 AM,OHIO,Auto,72,Dark,Cloudy,2,45
CSX,75495,513741E,2010-05-03,11:15 PM,OHIO,Auto,60,Dark,Rain,2,27
CSX,76452,142264M,2010-05-28,05:10 PM,OHIO,Auto,88,Day,Clear,2,128
CSX,81951,154092R,2010-11-07,03:34 PM,OHIO,Truck,53,Day,Clear,2,89
IORY,IX100684,258661J,2010-12-30,04:20 PM,OHIO,Auto,38,Day,Clear,1,41
NS,38083,503096H,2010-01-07,12:35 PM,OHIO,Auto,22,Day,Snow,2,1
ATK,114310,509484C,2010-01-05,07:20 AM,OHIO,Van,25,Dawn,Clear,2,9
NS,38093,923083R,2010-01-11,08:45 PM,OHIO,Truck-trailer,20,Dark,Snow,2,0
NS,38112,524223P,2010-01-17,02:20 AM,OHIO,Auto,36,Dark,Fog,2,34
NS,40699,524361D,2010-12-03,10:40 AM,OHIO,Truck-trailer,31,Day,Snow,1,16
NS,40290,503011D,2010-10-09,06:25 PM,OHIO,Pick-up truck,65,Dusk,Clear,2,141
USRO,123010,154041F,2010-12-30,12:00 PM,OHIO,Auto,21,Day,Cloudy,1,3
CWRO,201013,923040X,2010-10-27,01:30 PM,OHIO,Truck,70,Day,Clear,1,10
ATK,117678,509565C,2010-10-28,11:38 PM,OHIO,Auto,42,Dark,Clear,2,9
IORY,IX100532,258724L,2010-10-01,03:22 PM,OHIO,Auto,68,Day,Clear,1,14
CSX,80378,228733D,2010-09-17,12:01 AM,OHIO,Pick-up truck,77,Dark,Clear,2,13
CSX,82109,142021K,2010-11-11,05:45 PM,OHIO,Auto,40,Day,Cloudy,2,34
NS,40158,473523K,2010-09-22,04:45 PM,OHIO,Pick-up truck,70,Day,Cloudy,2,19
CSX,80233,228836D,2010-09-18,05:50 PM,OHIO,Auto,70,Day,Clear,2,0
NS,39311,473435A,2010-06-04,12:45 AM,OHIO,Pedestrian,78,Dark,Clear,1,34
CSX,77777,142377T,2010-07-11,01:50 PM,OHIO,Auto,85,Day,Clear,2,115
WE,CA10002,474378S,2010-05-19,11:00 PM,OHIO,Auto,60,Dark,Clear,1,13
WE,CA10004,473769H,2010-12-16,04:35 PM,OHIO,Pick-up truck,24,Day,Clear,2,14
CSX,74841,142029P,2010-04-09,04:30 PM,OHIO,Pick-up truck,62,Day,Clear,2,94
NS,38561,503541T,2010-02-23,05:30 PM,OHIO,Auto,39,Dusk,Clear,2,35
NS,40325,923425N,2010-10-15,10:35 AM,OHIO,Auto,72,Day,Clear,3,54
CSX,72707,142382P,2010-02-02,12:33 AM,OHIO,Auto,16,Dark,Snow,2,76
NS,40407,509517M,2010-10-26,02:51 PM,OHIO,Auto,60,Day,Rain,1,60
NS,40727,481470J,2010-12-07,06:25 PM,OHIO,Auto,30,Dark,Clear,1,72
CSX,81096,228816S,2010-10-12,10:45 PM,OHIO,Pick-up truck,56,Dark,Cloudy,2,39
NS,40319,509462C,2010-10-05,12:55 PM,OHIO,Auto,48,Day,Clear,1,10
WE,CA10001,474364J,2010-02-09,01:25 PM,OHIO,Auto,30,Day,Snow,0,1
WE,CA10003,002071D,2010-06-30,01:30 PM,OHIO,Auto,71,Day,Clear,1,11
NS,38840,524223P,2010-03-27,02:54 AM,OHIO,Auto,24,Dark,Clear,2,60
NS,39094,914840K,2010-05-01,05:15 AM,OHIO,Truck-trailer,67,Dark,Clear,1,1
ATK,114949,012125J,2010-02-26,09:20 PM,OKLAHOMA,Auto,35,Dark,Clear,2,3
ATK,115456,020707J,2010-04-15,07:30 PM,OKLAHOMA,Auto,75,Day,Clear,2,3
BNSF,SF0810201,673755C,2010-08-18,09:05 AM,OKLAHOMA,Truck,71,Day,Clear,2,59
GNBC,G092410,671365H,2010-09-24,01:45 PM,OKLAHOMA,Truck-trailer,85,Day,Clear,4,63
BNSF,TX1110203,012057K,2010-11-17,12:10 PM,OKLAHOMA,Auto,53,Day,Clear,3,83
BNSF,TX0110200,012080E,2010-01-17,01:50 AM,OKLAHOMA,Auto,41,Dark,Fog,1,93
UP,0810WH002,595578K,2010-08-04,08:04 PM,OKLAHOMA,Auto,88,Dusk,Clear,3,108
UP,0810WH006,413562M,2010-08-08,03:30 PM,OKLAHOMA,Pedestrian,98,Day,Clear,5,110
BNSF,TX1110202,020743E,2010-11-17,02:00 PM,OKLAHOMA,Auto,62,Day,Clear,3,46
UP,0610WH003,434146T,2010-06-06,03:00 PM,OKLAHOMA,Pick-up truck,90,Day,Clear,3,133
UP,0610WH008,595430D,2010-06-22,08:15 PM,OKLAHOMA,Auto,90,Dusk,Clear,3,81
AOK,51410,600242C,2010-05-14,10:30 AM,OKLAHOMA,Pick-up truck,70,Day,Rain,2,12
UP,0510WH009,413532V,2010-05-30,06:15 PM,OKLAHOMA,Truck-trailer,80,Day,Cloudy,3,112
UP,0510WH004,596577G,2010-05-20,06:35 PM,OKLAHOMA,Other motor vehicle,82,Day,Clear,2,48
UP,0710WH001,595590S,2010-07-03,06:52 PM,OKLAHOMA,Auto,84,Day,Cloudy,3,82
BNSF,TX0410202,671991A,2010-04-15,03:40 PM,OKLAHOMA,Auto,70,Day,Clear,2,0
BNSF,SF0710200,673925U,2010-07-11,12:05 AM,OKLAHOMA,Pedestrian,77,Dark,Clear,3,81
BNSF,SF1010200,668578P,2010-10-05,09:50 AM,OKLAHOMA,Truck-trailer,58,Day,Clear,2,53
KCS,10071502,330706H,2010-07-15,11:38 AM,OKLAHOMA,Auto,93,Day,Clear,3,75
BNSF,TX0710200,672041J,2010-07-10,04:20 AM,OKLAHOMA,Pedestrian,73,Dark,Fog,3,100
BNSF,SF0710202,668551F,2010-07-26,09:45 AM,OKLAHOMA,Auto,81,Day,Clear,3,117
FMRC,80410,597454Y,2010-08-04,11:40 AM,OKLAHOMA,Pick-up truck,104,Day,Clear,3,0
BNSF,TX0210200,012122N,2010-02-14,01:30 PM,OKLAHOMA,Auto,34,Day,Cloudy,2,57
UP,0410WH001,434053Y,2010-04-03,09:34 AM,OKLAHOMA,Other motor vehicle,67,Day,Clear,2,72
UP,0410WH003,413594T,2010-04-12,10:45 AM,OKLAHOMA,Pick-up truck,78,Day,Clear,2,80
BNSF,KS0410201,014427T,2010-04-16,02:38 AM,OKLAHOMA,Pick-up truck,58,Dark,Rain,5,72
BNSF,TX0610202,012121G,2010-06-24,10:20 AM,OKLAHOMA,Pick-up truck,80,Day,Clear,2,11
SLWC,X530610,669073L,2010-03-17,06:05 PM,OKLAHOMA,Auto,48,Day,Cloudy,2,5
BNSF,TX0310203,020710S,2010-03-17,04:15 PM,OKLAHOMA,Auto,40,Day,Clear,2,110
ATK,115256,020681J,2010-03-25,10:56 AM,OKLAHOMA,Auto,49,Day,Clear,2,4
BNSF,SF0410201,668559K,2010-04-29,02:45 PM,OKLAHOMA,Pick-up truck,73,Day,Clear,12,116
UP,1010FW019,413738V,2010-10-21,09:03 AM,OKLAHOMA,Truck,70,Day,Clear,3,135
UP,0210WH006,595535S,2010-02-10,08:50 AM,OKLAHOMA,Truck,38,Day,Cloudy,3,74
BNSF,SF0210203,663779N,2010-02-10,09:00 AM,OKLAHOMA,Auto,35,Day,Clear,4,115
BNSF,SF0210204,663779N,2010-02-13,04:30 AM,OKLAHOMA,Auto,31,Dark,Cloudy,3,76
WTJR,OP111810,413981K,2010-11-18,02:30 PM,OKLAHOMA,Truck-trailer,70,Day,Clear,2,33
BNSF,TX1210200,012082T,2010-12-23,05:30 PM,OKLAHOMA,Auto,35,Dark,Rain,2,62
UP,0110WH008,413306W,2010-01-20,11:35 AM,OKLAHOMA,Auto,50,Day,Cloudy,0,1
BNSF,TX1010200,012198U,2010-10-12,09:10 AM,OKLAHOMA,Truck,59,Day,Clear,2,96
UP,1010WH001,413637J,2010-10-05,12:30 PM,OKLAHOMA,Pick-up truck,70,Day,Clear,0,1
UP,0310WH004,434004C,2010-03-22,07:44 AM,OKLAHOMA,Other motor vehicle,40,Day,Clear,3,75
AERC,6302010,066571D,2010-06-30,07:48 AM,OREGON,Auto,50,Day,Clear,1,8
PNWR,PNW810GC,749182L,2010-01-19,02:10 AM,OREGON,Truck,54,Dark,Clear,2,10
PNWR,PNW097510G,101884N,2010-12-10,06:30 AM,OREGON,Auto,43,Dawn,Rain,1,0
PNWR,PNW2610GC,066479D,2010-02-24,10:35 PM,OREGON,Auto,44,Dark,Clear,2,51
ATK,116766,759795S,2010-08-10,11:45 PM,OREGON,Pedestrian,64,Dark,Cloudy,1,13
OCSR,2,749563A,2010-07-24,11:20 AM,OREGON,Pick-up truck,65,Day,Clear,1,4
PNWR,PNW068110G,067025H,2010-09-03,07:20 AM,OREGON,Auto,58,Day,Clear,1,6
PNWR,PNW1510GC,058344C,2010-01-29,10:45 PM,OREGON,Truck,45,Dark,Clear,3,41
PNWR,PNW1310GC,058344C,2010-01-28,11:00 PM,OREGON,Auto,40,Dark,Clear,2,33
UP,0110PD003,760085B,2010-01-11,05:25 PM,OREGON,Pedestrian,45,Dark,Cloudy,3,27
PNWR,PNW090310G,058305L,2010-11-19,01:56 AM,OREGON,Truck-trailer,40,Dark,Cloudy,3,39
PNWR,PNW083310G,057983S,2010-10-22,04:30 PM,OREGON,Truck-trailer,61,Day,Cloudy,1,10
PNWR,PNW06501OI,916545M,2010-08-23,03:39 PM,OREGON,Pedestrian,75,Day,Clear,1,0
PNWR,PNW038010G,066431B,2010-05-29,01:35 AM,OREGON,Auto,54,Dark,Cloudy,2,48
PNWR,PNW027110G,749337B,2010-04-13,11:54 AM,OREGON,Van,60,Day,Clear,3,35
PNWR,PNW056610G,749342X,2010-07-27,10:40 AM,OREGON,Other motor vehicle,80,Day,Clear,2,37
WVR,2010001,759803G,2010-12-02,11:50 AM,OREGON,Pedestrian,45,Day,Cloudy,1,7
AERC,8242010,759953P,2010-08-24,05:01 PM,OREGON,Auto,87,Day,Clear,1,0
UP,0910PD010,809058X,2010-09-17,02:29 PM,OREGON,Auto,70,Day,Clear,2,92
UP,0910PD018,809011C,2010-09-29,04:30 AM,OREGON,Auto,50,Dark,Clear,2,32
UP,0910PD007,759458B,2010-09-16,06:40 AM,OREGON,Auto,55,Dawn,Cloudy,3,49
ATK,117163,759757H,2010-09-20,09:22 PM,OREGON,Pedestrian,60,Dark,Clear,1,13
ATK,114747,507967C,2010-02-06,08:37 AM,PENNSYLVANIA,Auto,30,Day,Snow,2,8
YSRR,1001,869974L,2010-09-02,10:10 AM,PENNSYLVANIA,Auto,70,Day,Clear,1,15
CSX,80720,523921E,2010-10-02,02:57 AM,PENNSYLVANIA,Auto,50,Dark,Cloudy,2,18
NS,40030,361717F,2010-09-04,02:00 AM,PENNSYLVANIA,Auto,65,Dark,Clear,4,20
NS,99899,534961H,2010-06-11,02:26 PM,PENNSYLVANIA,Truck,83,Day,Clear,1,15
NS,38552,507698M,2010-02-10,12:30 PM,PENNSYLVANIA,Auto,15,Day,Snow,2,119
CSX,77295,524017C,2010-06-27,03:50 PM,PENNSYLVANIA,Auto,82,Day,Rain,3,25
NS,102041,592340U,2010-05-22,01:37 AM,PENNSYLVANIA,Pedestrian,53,Dark,Cloudy,2,30
SWP,11030,145432B,2010-09-30,04:00 PM,PENNSYLVANIA,Auto,60,Day,Rain,2,12
CSX,80287,831880B,2010-09-20,09:21 AM,PENNSYLVANIA,Truck-trailer,60,Day,Clear,2,35
CSX,80276,145163L,2010-09-20,08:35 AM,PENNSYLVANIA,Truck,62,Day,Cloudy,2,79
NS,39118,502755G,2010-04-30,06:10 PM,PENNSYLVANIA,Bus,80,Day,Clear,2,35
NS,40359,507557D,2010-10-19,07:10 AM,PENNSYLVANIA,Auto,43,Day,Fog,3,0
NS,39977,510877G,2010-08-29,09:15 AM,PENNSYLVANIA,Truck-trailer,72,Day,Clear,2,90
NS,38259,592380S,2010-01-30,12:30 AM,PENNSYLVANIA,Other motor vehicle,14,Dark,Clear,2,26
URR,123,858970D,2010-11-26,06:05 PM,PENNSYLVANIA,Auto,35,Dark,Clear,2,1
NS,38246,517619B,2010-01-27,07:10 AM,PENNSYLVANIA,Truck-trailer,33,Day,Clear,1,57
SEPA,717108738,592688K,2010-07-17,04:15 PM,PENNSYLVANIA,Pedestrian,97,Day,Clear,1,3
CSX,76635,584671L,2010-06-07,03:02 AM,PENNSYLVANIA,Auto,54,Dark,Cloudy,2,70
SEPA,506108325,592942K,2010-05-06,07:01 PM,PENNSYLVANIA,Auto,71,Day,Cloudy,1,2
CSX,75905,918098V,2010-05-16,03:50 AM,PENNSYLVANIA,Auto,58,Dark,Clear,1,7
YRC,YRC031110,854634F,2010-06-18,06:30 AM,PENNSYLVANIA,Auto,55,Day,Clear,2,1
CRSH,54775,501639P,2010-09-30,06:20 PM,PENNSYLVANIA,Auto,75,Dark,Rain,1,7
NS,39338,503756S,2010-06-06,02:10 PM,PENNSYLVANIA,Auto,67,Day,Cloudy,3,90
NS,39540,592417E,2010-07-01,12:16 AM,PENNSYLVANIA,Auto,65,Dark,Clear,3,19
NS,39221,361671U,2010-05-21,09:01 AM,PENNSYLVANIA,Other motor vehicle,80,Day,Clear,3,47
NS,39609,591964G,2010-07-11,09:25 AM,PENNSYLVANIA,Auto,75,Dark,Clear,2,100
NS,39322,361718M,2010-05-31,02:48 AM,PENNSYLVANIA,Auto,63,Dark,Clear,2,27
ESPN,210,589549L,2010-10-26,05:08 PM,PENNSYLVANIA,Auto,65,Day,Clear,1,4
NS,40184,361717F,2010-09-11,09:10 PM,PENNSYLVANIA,Auto,65,Dark,Clear,2,86
SWP,83010,544503W,2010-08-30,12:00 PM,PENNSYLVANIA,Truck,90,Day,Clear,3,15
NS,40612,851862H,2010-11-10,01:45 AM,PENNSYLVANIA,Auto,45,Dark,Clear,2,34
NS,40723,589883G,2010-11-24,12:55 PM,PENNSYLVANIA,Auto,42,Day,Clear,2,8
BPRR,BPR510GC,148994G,2010-02-03,12:50 PM,PENNSYLVANIA,Auto,33,Day,Clear,3,24
SEPA,211107820,541424A,2010-02-11,09:22 PM,PENNSYLVANIA,Auto,25,Dark,Snow,1,3
AVR,A020201,510943S,2010-02-02,08:30 PM,PENNSYLVANIA,Auto,20,Dark,Snow,2,0
CRSH,54813,531010W,2010-11-21,07:04 PM,PENNSYLVANIA,Auto,50,Dark,Clear,1,12
CSX,82170,507717P,2010-11-14,12:55 AM,PENNSYLVANIA,Auto,45,Dark,Cloudy,2,49
ESPN,310,531803X,2010-12-08,03:08 PM,PENNSYLVANIA,Auto,40,Day,Clear,2,14
ESPN,410,517864E,2010-12-21,12:55 PM,PENNSYLVANIA,Auto,35,Day,Clear,2,4
BPRR,BPR099110G,145818Y,2010-12-10,12:53 PM,PENNSYLVANIA,Auto,33,Day,Cloudy,3,77
NS,39001,367874U,2010-04-12,08:45 AM,PENNSYLVANIA,Truck-trailer,50,Day,Clear,2,88
NS,38538,592384U,2010-02-12,11:58 AM,PENNSYLVANIA,Pick-up truck,28,Day,Clear,3,31
BPRR,BPR1210GC,528478A,2010-03-01,10:40 AM,PENNSYLVANIA,Pick-up truck,36,Day,Cloudy,2,2
NS,38837,592385B,2010-03-23,12:16 AM,PENNSYLVANIA,Auto,54,Dark,Rain,2,31
ATK,115270,584671L,2010-03-26,06:01 AM,PENNSYLVANIA,Truck-trailer,38,Dark,Cloudy,2,9
CSX,79483,524029W,2010-08-27,09:32 PM,PENNSYLVANIA,Auto,68,Dark,Clear,3,34
NS,38334,361836P,2010-02-02,10:16 PM,PENNSYLVANIA,Auto,29,Dark,Snow,3,0
CSX,83553,140641S,2010-12-29,06:00 PM,PENNSYLVANIA,Pedestrian,38,Day,Clear,3,37
CSX,83561,832130U,2010-12-28,09:58 PM,PENNSYLVANIA,Truck-trailer,28,Dark,Clear,1,32
CRSH,54725,592841Y,2010-07-13,06:45 AM,PENNSYLVANIA,Truck,80,Day,Rain,3,61
CRSH,54721,589285T,2010-07-06,12:10 PM,PENNSYLVANIA,Truck-trailer,101,Day,Clear,2,1
NS,39682,518100P,2010-07-20,11:17 PM,PENNSYLVANIA,Auto,75,Dark,Clear,3,64
CSX,79187,524033L,2010-08-20,03:52 AM,PENNSYLVANIA,Auto,70,Dark,Cloudy,2,116
NS,40262,367874U,2010-10-06,05:30 PM,PENNSYLVANIA,Truck,50,Day,Rain,2,10
ESPN,110,517663N,2010-03-12,01:20 PM,PENNSYLVANIA,Auto,38,Day,Rain,0,1
SEPA,825109019,593142C,2010-08-25,03:59 PM,PENNSYLVANIA,Pedestrian,70,Day,Rain,1,4
NS,38673,592236A,2010-03-03,06:44 PM,PENNSYLVANIA,Auto,36,Dark,Cloudy,2,60
NS,40152,506218V,2010-09-21,01:32 PM,PENNSYLVANIA,Auto,72,Day,Clear,2,70
CSX,79258,843305B,2010-08-22,02:53 PM,SOUTH CAROLINA,Auto,95,Day,Clear,2,99
NS,40900,720802M,2010-12-22,12:52 PM,SOUTH CAROLINA,Auto,55,Day,Clear,3,41
NS,39972,721448L,2010-08-27,04:00 PM,SOUTH CAROLINA,Truck-trailer,86,Day,Clear,3,53
CSX,79380,640586A,2010-08-24,01:22 PM,SOUTH CAROLINA,Auto,90,Day,Clear,2,13
CSX,81215,633680W,2010-10-14,08:37 AM,SOUTH CAROLINA,Truck-trailer,84,Day,Clear,2,51
NS,38042,929710H,2010-01-08,04:55 AM,SOUTH CAROLINA,Truck-trailer,32,Dark,Clear,2,27
NS,102124,716804U,2010-11-14,11:43 AM,SOUTH CAROLINA,Auto,55,Day,Clear,2,45
NS,39079,715981V,2010-04-27,08:25 AM,SOUTH CAROLINA,Auto,72,Day,Cloudy,2,35
NS,38720,720881B,2010-03-11,11:33 AM,SOUTH CAROLINA,Auto,66,Day,Rain,1,6
CSX,73972,633209U,2010-03-14,04:05 AM,SOUTH CAROLINA,Auto,59,Dark,Clear,2,15
CSX,73570,640578H,2010-03-01,04:53 PM,SOUTH CAROLINA,Auto,55,Day,Clear,2,15
NS,38935,717191W,2010-04-08,02:05 AM,SOUTH CAROLINA,Pick-up truck,72,Dark,Clear,3,24
CSX,74542,843306H,2010-03-23,12:00 AM,SOUTH CAROLINA,Pedestrian,60,Dark,Clear,1,27
CSX,79949,640940E,2010-09-10,04:15 AM,SOUTH CAROLINA,Auto,75,Dark,Clear,2,29
CSX,73612,640626V,2010-02-26,11:00 PM,SOUTH CAROLINA,Auto,40,Dark,Clear,2,72
NS,38842,716329S,2010-03-26,09:40 PM,SOUTH CAROLINA,Auto,50,Dark,Clear,2,45
ATK,117760,631948K,2010-11-06,12:41 AM,SOUTH CAROLINA,Auto,43,Dark,Clear,2,44
PICK,20101,717229R,2010-02-22,08:15 AM,SOUTH CAROLINA,Auto,55,Day,Rain,1,0
NS,40675,716586P,2010-11-30,06:34 PM,SOUTH CAROLINA,Auto,63,Dark,Rain,2,8
NS,38461,715953S,2010-02-15,11:54 AM,SOUTH CAROLINA,Auto,46,Day,Rain,2,45
ATK,117225,633225D,2010-09-25,03:54 AM,SOUTH CAROLINA,Pedestrian,69,Dark,Clear,2,10
NS,39177,715931S,2010-05-12,10:15 PM,SOUTH CAROLINA,Auto,71,Dark,Clear,2,64
NS,39282,715997S,2010-05-29,03:08 AM,SOUTH CAROLINA,Auto,69,Dark,Rain,2,81
